cod_mod,anexo,codlocal,cen_edu,dir_cen,niv_mod,nivel,nivel2,nivel3,ges_dep,gestion,codgeo,codooii,area_censo,area,region,dpto,prov,dist,dre_ugel,region_e,Docentes_hombres,Docentes_mujeres,Docentes_nombrados,Docentes_contratados,Docentes_25_menos_años,Docentes_2635_años,Docentes_3645_años,Docentes_4655_años,Docentes_5665_años,Docentes_66_a_mas_años,Docentes_con_titulo,Docentes_sin_titulo,Docentes_total
1423573,0,231977,VICTOR RAUL HAYA DE LA TORRE,PARQUE PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,3,3,0,0,0,3,0,0,0,3,0,3
1434091,0,648971,RICARDO PALMA SORIANO,CALLE LOS INGENIEROS S/N MZ P LOTE 01,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,3,3,0,0,2,1,0,0,0,3,0,3
1492867,0,849903,1042,AVENIDA TUCAN S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,1,1,0,0,0,2,0,0,2,0,2
1492875,0,604000,1044,CRISTOBAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
1518638,0,611251,1045,NUEVA ESPERARNZA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,1,2,1,2,0,0,1,2,0,0,3,0,3
1534718,0,623391,2115,JUAN VALER SANDOVAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,1,1,0,0,0,2,0,2
1543206,0,233518,31844,COSTADO DEL ESTADIO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1547009,0,231128,30882,PAMPA MICHI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,0,2,0,1,1,0,0,0,1,1,2
1547033,0,231312,30958,VERDECOCHA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1547041,0,647288,31064,NACIENTE RIO KIVINAKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1547058,0,231411,JOSE MARIATEGUI LA CHIRA,SANTA ROSA DE RIO AMARILLO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,2,0,0,0,1,1,0,0,2,0,2
1547066,0,231430,31268,PARQUE PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1547074,0,232340,31297,MIRAFLORES ALTO PERENE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1547082,0,231524,31436,ALTO INCARIADO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,0,2,0,0,2,0,0,0,1,1,2
1547090,0,231543,31438,ALTO PUCHARINI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
1547108,0,231595,31496,CENTRO PUMPURIANI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,0,2,0,0,2,0,0,0,0,2,2
1547116,0,231604,31497,ALTO SAN JUAN,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,2,0,0,1,1,0,0,0,2,0,2
1547124,0,232236,31579,SANTA ROSA DE CAMONASHARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,1,1,0,1,1,0,0,0,2,0,2
1547132,0,231637,31581,ALTO ESPERANZA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,0,1,0,0,0,0,1,0,0,1,1
1547157,0,231656,31616,LAS PALMAS SATINAKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1547173,0,231717,31697,BUENOS AIRES,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1547181,0,231878,31992,PUEBLO LIBRE BAJO UBIRIKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1547199,0,230063,JORGE BASADRE,JIRON LOS OROPELES S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1547207,0,234259,JOSE OLAYA,JOSE OLAYA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,1,2,0,0,0,1,1,0,0,2,0,2
1547439,0,230911,SAN JUAN PERENE,CALLE SAN JUAN PERENE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1579374,0,651341,2104,PAMPA AZANGARO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1584002,0,655565,2121,CARRETERA MARGINAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,1,0,1,0,0,2,0,2
1584044,0,621293,30001-243,CORAZON DE JESUS,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,0,1,1,0,0,2,0,2
1584069,0,232104,30905,PARQUE PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,1,1,0,1,0,1,0,0,2,0,2
1586627,0,232217,31475,SANTA ROSA DE ALTO ZOTANI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,1,1,0,0,0,2,0,2
1586684,0,656334,2114,LOS TRIUNFADORE DE LA LIBERTAD,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,0,2,0,0,0,2,0,2
1593722,0,231557,31451,CALLE ANEXO CERRO PICAFLOR,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1679091,0,763225,1410,PARQUE VILLA VISTA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1679117,0,763249,1406,PARQUE JOSE GALVEZ,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,0,1,0,0,0,1,0,0,1,0,1
1679125,0,763254,1407,PARQUE MARISCAL CACERES,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,0,2,0,0,2,0,0,0,2,0,2
1679141,0,763273,1409,PARQUE SAN MIGUEL PUCHARINI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,0,1,1
1689819,0,774144,1414,AVENIDA CIRCUNVALACION MZ D1 LOTE 03,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,0,1,1,0,0,2,0,2
1689827,0,774158,1415,PALMAPAMPA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
1690155,0,232991,30874,ALTO HUANCAMAYO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1706480,0,231289,30941,CALLE BAJO INCARIADO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1706498,0,542352,30001-192,SAN CRISTOBAL DE CAMONASHARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1706506,0,231576,31494,CARRETERA SAN MIGUEL - CENTRO MARANKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1706514,0,231109,30875,PAMPA TIGRE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1706522,0,231270,30918,GRAN PLAYA NORTE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1706530,0,231699,31656 SANTA ROSA DE TOTERANI,SANTA ROSA DE TOTERANI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1706548,0,231091,30873,CALLE ALTO MARANKIARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1713502,0,794298,2128,CARRETERA PACHACUTEC,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1713544,0,794934,2132,CARRETERA SANTA ROSA DE UBIRIKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1713551,0,794948,2134,CARRETERA SHANKIVIRONI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1713593,0,794986,2138,CARRETERA 7 DE SETIEMBRE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1727536,0,231454,31293,SAN ANTONIO BAJO CHIRANI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,0,1,1
1741222,0,231369,31231,CARRETERA VILLA PERENE - MARGARITA KM. 25,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1742279,0,231425,31266,PUERTO VICTORIA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1742402,0,817558,2141,JIRON TARMA S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1742436,0,817582,2144,PARQUE LOS ANGELES DE RIO BLANCO S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
1742444,0,817596,2145,PARQUE PLAZA PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
1742493,0,232279,31659,KIVINAKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,2,1,1,0,0,2,0,0,0,2,0,2
1771633,0,544214,2146,CARRETERA SAN JUAN DE MIRAFLORES,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1792944,0,590102,30001-218,NUEVO HORIZONTE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,0,1,0,0,1,0,1
1795137,0,234141,31815,PUÑIZAS PARNAZU,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,1,1,1,0,0,1,1,0,0,2,0,2
1796747,0,232255,31623,PARQUE SHINTORIATO S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1797646,0,233660,30001-42,JIRON VENUS S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
3023702,0,232137,30963,PARQUE CAMPO DEPORTIVO S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,1,1,1,1,0,1,1,0,0,0,1,1,2
364877,0,231326,31193,UNION VISTA ALEGRE,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
364893,0,231331,31195,ZONA PATRIA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,4,4,0,0,2,0,2,0,0,4,0,4
364919,0,231345,31197,UNION A SANCACHARI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,0,1,0,0,1,0,0,0,1,0,1
364927,0,231350,31198,CALLE JUAN SANTOS ATAHUALPA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,1,0,0,0,1,0,1
365254,0,231369,31231,CARRETERA VILLA PERENE - MARGARITA KM. 25,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
365262,0,232142,31232,CARRETERA SAN PEDRO DE CHIRARINI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
365502,0,231374,31256,NACIENTE KIMARINI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
365528,0,231388,31258,SAN JUAN KIMARINI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
365551,0,232302,31261,AVENIDA LA ESPERANZA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,2,0,0,0,2,0,0,0,2,0,2
365569,0,231406,31262,CALLE KIMARIAKI A 10 KM DE VILLA PERENE S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
365577,0,232156,31263,PACHACUTEC,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,1,1,1,1,0,0,1,1,0,0,1,1,2
365585,0,230968,JOSE GALVEZ BARRENECHEA,CALLE JOSE GALVEZ S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,1,1,0,0,1,0,1,0,2,0,2
365593,0,231411,JOSE MARIATEGUI LA CHIRA,SANTA ROSA DE RIO AMARILLO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,2,3,0,0,0,0,3,0,0,3,0,3
365601,0,231425,31266,PUERTO VICTORIA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,1,2,0,0,0,0,1,1,0,2,0,2
365619,0,232161,31267 JUAN SHANKI KAMAIROKI,HUACAMAYO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL PICHANAKI,DRE JUNIN,0,6,2,4,0,0,4,2,0,0,5,1,6
365627,0,231430,31268,PARQUE PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
368423,0,231449,31292,ALTO KIMARINI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
368456,0,231487,31390,CALLE PLAZA PRINCIPAL - LOS ANGELES TOTERANI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,1,2,0,0,0,2,0,0,0,2,0,2
369140,0,231067,30861,PARQUE VILLA ANASHIRONI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,2,0,0,1,0,0,1,0,2,0,2
369199,0,231072,30867,CALLE PUMPURIANI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,1,0,0,0,1,0,1
369215,0,231086,30869,CALLE PLAZA PRINCIPAL DE CAHUIDE S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
369256,0,231091,30873,CALLE ALTO MARANKIARI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,3,2,1,0,0,1,1,1,0,3,0,3
369272,0,231109,30875,PAMPA TIGRE,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,2,2,3,1,0,0,1,1,2,0,4,0,4
369348,0,231128,30882,PAMPA MICHI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,2,0,3,0,0,2,1,0,0,2,1,3
369355,0,231133,30883,SANTARI-PERENE,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,0,1,0,0,0,1,0,0,0,1,0,1
369363,0,647071,30884,PUERTO SAN JUAN UBIRIKI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
369421,0,647085,LOS ANGELES DE UBIRIKI,AVENIDA DOS DE AGOSTO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,1,5,4,2,0,0,2,1,3,0,6,0,6
369439,0,231166,30892,EL TRIUNFO SANCACHARI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,0,1,1
369488,0,231185,30897,BUEVA VISTA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120302,120004,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PERENE,UGEL CHANCHAMAYO,DRE JUNIN,0,2,1,1,0,0,1,1,0,0,2,0,2
