cod_mod,Nombre,gestion,dsc_nivel,Edad,TotalEstudiantes,Mujer,Hombre,Peruanos,Venezolanos,Extranjeros,TipoDiscaIntegrada,Aprobado,Desaprobado,Retirado,Matriculado
364661,31172,Pública de gestión directa,Primaria,8,2,2,0,2,0,0,Ninguna,2,0,0,0
364661,31172,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,1,0,0,0
364661,31172,Pública de gestión directa,Primaria,11,3,2,1,3,0,0,Ninguna,3,0,0,0
364679,31173,Pública de gestión directa,Primaria,6,3,1,2,3,0,0,Ninguna,3,0,0,0
364679,31173,Pública de gestión directa,Primaria,7,2,2,0,2,0,0,Ninguna,2,0,0,0
364679,31173,Pública de gestión directa,Primaria,8,3,0,3,3,0,0,Ninguna,3,0,0,0
364679,31173,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
364695,31175,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
364695,31175,Pública de gestión directa,Primaria,7,2,0,2,2,0,0,Ninguna,2,0,0,0
364695,31175,Pública de gestión directa,Primaria,9,2,0,2,2,0,0,Ninguna,2,0,0,0
364695,31175,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Visual,1,0,0,0
364695,31175,Pública de gestión directa,Primaria,10,2,0,2,2,0,0,Ninguna,2,0,0,0
364703,31176,Pública de gestión directa,Primaria,6,4,3,1,4,0,0,Ninguna,4,0,0,0
364703,31176,Pública de gestión directa,Primaria,7,11,4,7,11,0,0,Ninguna,11,0,0,0
364703,31176,Pública de gestión directa,Primaria,8,6,2,4,6,0,0,Ninguna,6,0,0,0
364703,31176,Pública de gestión directa,Primaria,9,2,1,1,2,0,0,Ninguna,2,0,0,0
364703,31176,Pública de gestión directa,Primaria,10,5,2,3,5,0,0,Ninguna,5,0,0,0
364703,31176,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
364711,31177,Pública de gestión directa,Primaria,6,7,7,0,7,0,0,Ninguna,7,0,0,0
364711,31177,Pública de gestión directa,Primaria,7,4,4,0,4,0,0,Ninguna,4,0,0,0
364711,31177,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Otra discapacidad/condicion,1,0,0,0
364711,31177,Pública de gestión directa,Primaria,8,10,4,6,10,0,0,Ninguna,9,0,1,0
364711,31177,Pública de gestión directa,Primaria,9,9,8,1,9,0,0,Ninguna,9,0,0,0
364711,31177,Pública de gestión directa,Primaria,10,7,5,2,7,0,0,Ninguna,6,0,1,0
364711,31177,Pública de gestión directa,Primaria,11,14,8,6,14,0,0,Ninguna,14,0,0,0
364711,31177,Pública de gestión directa,Primaria,12,1,1,0,1,0,0,Ninguna,1,0,0,0
364711,31177,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Intelectual,1,0,0,0
364729,31178,Pública de gestión directa,Primaria,6,3,2,1,3,0,0,Ninguna,3,0,0,0
364729,31178,Pública de gestión directa,Primaria,7,3,0,3,3,0,0,Ninguna,3,0,0,0
364729,31178,Pública de gestión directa,Primaria,8,4,2,2,4,0,0,Ninguna,4,0,0,0
364729,31178,Pública de gestión directa,Primaria,9,4,2,2,4,0,0,Ninguna,4,0,0,0
364729,31178,Pública de gestión directa,Primaria,10,2,2,0,2,0,0,Ninguna,2,0,0,0
364729,31178,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
364737,31179,Pública de gestión directa,Primaria,6,4,2,2,4,0,0,Ninguna,4,0,0,0
364737,31179,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
364737,31179,Pública de gestión directa,Primaria,8,2,1,1,2,0,0,Ninguna,2,0,0,0
364737,31179,Pública de gestión directa,Primaria,9,4,2,2,4,0,0,Ninguna,4,0,0,0
364737,31179,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
364737,31179,Pública de gestión directa,Primaria,11,4,1,3,4,0,0,Ninguna,4,0,0,0
364737,31179,Pública de gestión directa,Primaria,12,1,1,0,1,0,0,Ninguna,1,0,0,0
364752,31181,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
364752,31181,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
364760,31182,Pública de gestión directa,Primaria,6,2,0,2,2,0,0,Ninguna,2,0,0,0
364760,31182,Pública de gestión directa,Primaria,7,1,1,0,1,0,0,Ninguna,1,0,0,0
364760,31182,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
364760,31182,Pública de gestión directa,Primaria,9,5,0,5,5,0,0,Ninguna,5,0,0,0
364760,31182,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,1,0,0,0
364760,31182,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,1,0,0,0
364778,31183,Pública de gestión directa,Primaria,6,6,0,6,6,0,0,Ninguna,6,0,0,0
364778,31183,Pública de gestión directa,Primaria,8,4,1,3,4,0,0,Ninguna,4,0,0,0
364778,31183,Pública de gestión directa,Primaria,9,3,3,0,3,0,0,Ninguna,3,0,0,0
364778,31183,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
364778,31183,Pública de gestión directa,Primaria,11,4,3,1,4,0,0,Ninguna,4,0,0,0
364786,31184,Pública de gestión directa,Primaria,6,2,2,0,2,0,0,Ninguna,2,0,0,0
364786,31184,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,1,0,0,0
364794,31185,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
364794,31185,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,1,0,0,0
364794,31185,Pública de gestión directa,Primaria,13,1,1,0,1,0,0,Ninguna,1,0,0,0
364802,31186,Pública de gestión directa,Primaria,6,6,2,4,6,0,0,Ninguna,6,0,0,0
364802,31186,Pública de gestión directa,Primaria,7,3,0,3,3,0,0,Ninguna,3,0,0,0
364802,31186,Pública de gestión directa,Primaria,8,7,5,2,7,0,0,Ninguna,7,0,0,0
364802,31186,Pública de gestión directa,Primaria,9,4,2,2,4,0,0,Ninguna,4,0,0,0
364802,31186,Pública de gestión directa,Primaria,10,7,6,1,7,0,0,Ninguna,7,0,0,0
364802,31186,Pública de gestión directa,Primaria,11,6,3,3,6,0,0,Ninguna,6,0,0,0
364810,PACHACUTEC,Pública de gestión directa,Primaria,6,11,4,7,11,0,0,Ninguna,11,0,0,0
364810,PACHACUTEC,Pública de gestión directa,Primaria,7,13,7,6,13,0,0,Ninguna,13,0,0,0
364810,PACHACUTEC,Pública de gestión directa,Primaria,8,18,11,7,18,0,0,Ninguna,18,0,0,0
364810,PACHACUTEC,Pública de gestión directa,Primaria,9,12,5,7,12,0,0,Ninguna,12,0,0,0
364810,PACHACUTEC,Pública de gestión directa,Primaria,10,17,7,10,17,0,0,Ninguna,17,0,0,0
364810,PACHACUTEC,Pública de gestión directa,Primaria,11,28,13,15,28,0,0,Ninguna,27,1,0,0
364810,PACHACUTEC,Pública de gestión directa,Primaria,13,1,0,1,1,0,0,Ninguna,0,1,0,0
364828,31188,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,1,0,0,0
364828,31188,Pública de gestión directa,Primaria,10,2,2,0,2,0,0,Ninguna,2,0,0,0
364828,31188,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,1,0,0,0
364828,31188,Pública de gestión directa,Primaria,12,1,1,0,1,0,0,Ninguna,1,0,0,0
364828,31188,Pública de gestión directa,Primaria,17,1,0,1,1,0,0,Ninguna,1,0,0,0
364836,31189,Pública de gestión directa,Primaria,6,10,6,4,10,0,0,Ninguna,10,0,0,0
364836,31189,Pública de gestión directa,Primaria,7,16,9,7,16,0,0,Ninguna,12,4,0,0
364836,31189,Pública de gestión directa,Primaria,8,8,4,4,8,0,0,Ninguna,7,1,0,0
364836,31189,Pública de gestión directa,Primaria,9,10,6,4,10,0,0,Ninguna,10,0,0,0
364836,31189,Pública de gestión directa,Primaria,10,8,2,6,8,0,0,Ninguna,8,0,0,0
364836,31189,Pública de gestión directa,Primaria,11,8,4,4,8,0,0,Ninguna,8,0,0,0
364836,31189,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Intelectual_Moderado,1,0,0,0
364836,31189,Pública de gestión directa,Primaria,12,2,0,2,2,0,0,Ninguna,2,0,0,0
364836,31189,Pública de gestión directa,Primaria,13,1,0,1,1,0,0,Intelectual_Moderado,1,0,0,0
364836,31189,Pública de gestión directa,Primaria,15,1,0,1,1,0,0,Ninguna,1,0,0,0
364844,31190,Pública de gestión directa,Primaria,6,4,3,1,4,0,0,Ninguna,4,0,0,0
364844,31190,Pública de gestión directa,Primaria,7,7,4,3,7,0,0,Ninguna,7,0,0,0
364844,31190,Pública de gestión directa,Primaria,8,10,2,8,10,0,0,Ninguna,10,0,0,0
364844,31190,Pública de gestión directa,Primaria,9,6,3,3,6,0,0,Ninguna,3,0,0,0
364844,31190,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Intelectual,1,0,0,0
364844,31190,Pública de gestión directa,Primaria,10,5,2,3,5,0,0,Ninguna,5,0,0,0
364844,31190,Pública de gestión directa,Primaria,11,3,1,2,3,0,0,Ninguna,3,0,0,0
364851,CORONEL FRANCISCO BOLOGNESI,Pública de gestión directa,Primaria,6,11,6,5,11,0,0,Ninguna,11,0,0,0
364851,CORONEL FRANCISCO BOLOGNESI,Pública de gestión directa,Primaria,7,15,9,6,15,0,0,Ninguna,15,0,0,0
364851,CORONEL FRANCISCO BOLOGNESI,Pública de gestión directa,Primaria,8,10,5,5,10,0,0,Ninguna,10,0,0,0
364851,CORONEL FRANCISCO BOLOGNESI,Pública de gestión directa,Primaria,9,13,4,9,13,0,0,Ninguna,10,0,0,0
364851,CORONEL FRANCISCO BOLOGNESI,Pública de gestión directa,Primaria,10,9,5,4,9,0,0,Ninguna,9,0,0,0
364851,CORONEL FRANCISCO BOLOGNESI,Pública de gestión directa,Primaria,11,10,7,3,10,0,0,Ninguna,8,0,0,0
364869,31192,Pública de gestión directa,Primaria,6,3,1,2,3,0,0,Ninguna,3,0,0,0
364869,31192,Pública de gestión directa,Primaria,7,3,2,1,3,0,0,Ninguna,3,0,0,0
364869,31192,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
364869,31192,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,1,0,0,0
364877,31193,Pública de gestión directa,Primaria,6,1,0,1,1,0,0,Ninguna,1,0,0,0
364877,31193,Pública de gestión directa,Primaria,8,2,0,2,2,0,0,Ninguna,2,0,0,0
364877,31193,Pública de gestión directa,Primaria,9,2,1,1,2,0,0,Ninguna,2,0,0,0
364885,31194,Pública de gestión directa,Primaria,7,2,0,2,2,0,0,Ninguna,2,0,0,0
364885,31194,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Ninguna,0,1,0,0
364885,31194,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,0,1,0,0
364893,31195,Pública de gestión directa,Primaria,6,10,4,6,10,0,0,Ninguna,10,0,0,0
364893,31195,Pública de gestión directa,Primaria,7,14,5,9,14,0,0,Ninguna,14,0,0,0
364893,31195,Pública de gestión directa,Primaria,8,10,5,5,10,0,0,Ninguna,10,0,0,0
364893,31195,Pública de gestión directa,Primaria,9,6,2,4,6,0,0,Ninguna,6,0,0,0
364893,31195,Pública de gestión directa,Primaria,10,8,3,5,8,0,0,Ninguna,8,0,0,0
364893,31195,Pública de gestión directa,Primaria,11,14,6,8,14,0,0,Ninguna,14,0,0,0
364901,31196,Pública de gestión directa,Primaria,7,3,2,1,3,0,0,Ninguna,3,0,0,0
364901,31196,Pública de gestión directa,Primaria,8,3,2,1,3,0,0,Ninguna,3,0,0,0
364901,31196,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
364919,31197,Pública de gestión directa,Primaria,7,2,0,2,2,0,0,Ninguna,2,0,0,0
364919,31197,Pública de gestión directa,Primaria,8,2,1,1,2,0,0,Ninguna,2,0,0,0
364919,31197,Pública de gestión directa,Primaria,9,2,1,1,2,0,0,Ninguna,2,0,0,0
364919,31197,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,1,0,0,0
364927,31198,Pública de gestión directa,Primaria,6,1,0,1,1,0,0,Ninguna,1,0,0,0
364927,31198,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
364927,31198,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
364927,31198,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,1,0,0,0
364927,31198,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
364927,31198,Pública de gestión directa,Primaria,11,2,0,2,2,0,0,Ninguna,2,0,0,0
364935,31199,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
364935,31199,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
364935,31199,Pública de gestión directa,Primaria,9,2,1,1,2,0,0,Ninguna,2,0,0,0
364935,31199,Pública de gestión directa,Primaria,10,2,0,2,2,0,0,Ninguna,2,0,0,0
364935,31199,Pública de gestión directa,Primaria,11,2,0,2,2,0,0,Ninguna,1,1,0,0
364935,31199,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,TEA,1,0,0,0
364935,31199,Pública de gestión directa,Primaria,12,1,1,0,1,0,0,Ninguna,1,0,0,0
364943,31200,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
364943,31200,Pública de gestión directa,Primaria,7,2,1,1,2,0,0,Ninguna,2,0,0,0
364943,31200,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
365080,31214,Pública de gestión directa,Primaria,6,1,1,0,1,0,0,Ninguna,1,0,0,0
365080,31214,Pública de gestión directa,Primaria,7,2,1,1,2,0,0,Ninguna,2,0,0,0
365080,31214,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
365080,31214,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
365098,31216,Pública de gestión directa,Primaria,9,2,2,0,2,0,0,Ninguna,2,0,0,0
365098,31216,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
365106,31217,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
365106,31217,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,1,0,0,0
365106,31217,Pública de gestión directa,Primaria,13,1,0,1,1,0,0,Ninguna,0,1,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,8,2,1,1,2,0,0,Ninguna,2,0,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,9,2,0,2,2,0,0,Ninguna,2,0,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Otra discapacidad/condicion,1,0,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,11,5,3,2,5,0,0,Ninguna,5,0,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,12,1,1,0,1,0,0,Ninguna,1,0,0,0
365114,31218 MAURO L. CARHUALLANQUI CEVAL,Pública de gestión directa,Primaria,13,1,1,0,1,0,0,Intelectual_leve,1,0,0,0
365122,31219,Pública de gestión directa,Primaria,7,2,0,2,2,0,0,Ninguna,2,0,0,0
365122,31219,Pública de gestión directa,Primaria,8,1,1,0,1,0,0,Ninguna,1,0,0,0
365122,31219,Pública de gestión directa,Primaria,9,2,2,0,2,0,0,Ninguna,2,0,0,0
365148,31221,Pública de gestión directa,Primaria,6,1,1,0,1,0,0,Ninguna,1,0,0,0
365148,31221,Pública de gestión directa,Primaria,8,4,2,2,4,0,0,Ninguna,4,0,0,0
365148,31221,Pública de gestión directa,Primaria,10,2,2,0,2,0,0,Ninguna,2,0,0,0
365148,31221,Pública de gestión directa,Primaria,11,2,0,2,2,0,0,Ninguna,2,0,0,0
365155,31222,Pública de gestión directa,Primaria,6,1,1,0,1,0,0,Ninguna,1,0,0,0
365155,31222,Pública de gestión directa,Primaria,8,2,0,2,2,0,0,Ninguna,2,0,0,0
365155,31222,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,1,0,0,0
365155,31222,Pública de gestión directa,Primaria,12,1,1,0,1,0,0,Ninguna,1,0,0,0
365163,31223,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Ninguna,1,0,0,0
365163,31223,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
365163,31223,Pública de gestión directa,Primaria,18,1,1,0,1,0,0,Ninguna,0,0,1,0
365171,31224,Pública de gestión directa,Primaria,6,1,0,1,1,0,0,Ninguna,1,0,0,0
365171,31224,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Ninguna,1,0,0,0
365171,31224,Pública de gestión directa,Primaria,10,1,0,1,1,0,0,Ninguna,1,0,0,0
365189,31225,Pública de gestión directa,Primaria,6,3,1,2,3,0,0,Ninguna,3,0,0,0
365189,31225,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,0,1,0,0
365189,31225,Pública de gestión directa,Primaria,8,3,2,1,3,0,0,Ninguna,3,0,0,0
365189,31225,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,1,0,0,0
365189,31225,Pública de gestión directa,Primaria,10,2,0,2,2,0,0,Ninguna,1,1,0,0
365189,31225,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,1,0,0,0
365189,31225,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
365197,31226 SANTA ROSA,Pública de gestión directa,Primaria,6,9,3,6,9,0,0,Ninguna,9,0,0,0
365197,31226 SANTA ROSA,Pública de gestión directa,Primaria,7,4,3,1,4,0,0,Ninguna,4,0,0,0
365197,31226 SANTA ROSA,Pública de gestión directa,Primaria,8,8,6,2,8,0,0,Ninguna,8,0,0,0
365197,31226 SANTA ROSA,Pública de gestión directa,Primaria,9,11,8,3,11,0,0,Ninguna,11,0,0,0
365197,31226 SANTA ROSA,Pública de gestión directa,Primaria,10,10,7,3,10,0,0,Ninguna,10,0,0,0
365197,31226 SANTA ROSA,Pública de gestión directa,Primaria,11,5,3,2,5,0,0,Ninguna,5,0,0,0
365205,31227,Pública de gestión directa,Primaria,6,1,1,0,1,0,0,Ninguna,1,0,0,0
365205,31227,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
365205,31227,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
365205,31227,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
365205,31227,Pública de gestión directa,Primaria,11,1,0,1,1,0,0,Ninguna,1,0,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,6,13,6,7,13,0,0,Ninguna,13,0,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,7,9,5,4,9,0,0,Ninguna,9,0,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,8,14,6,8,14,0,0,Ninguna,14,0,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,9,19,11,8,19,0,0,Ninguna,17,2,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Otra discapacidad/condicion,1,0,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,10,9,5,4,9,0,0,Ninguna,9,0,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Otra discapacidad/condicion,1,0,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,11,19,12,7,19,0,0,Ninguna,19,0,0,0
365247,POLITECNICO SELVA CENTRAL,Pública de gestión directa,Primaria,12,2,1,1,2,0,0,Ninguna,2,0,0,0
365254,31231,Pública de gestión directa,Primaria,6,3,2,1,3,0,0,Ninguna,3,0,0,0
365254,31231,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
365254,31231,Pública de gestión directa,Primaria,8,3,2,1,3,0,0,Ninguna,3,0,0,0
365254,31231,Pública de gestión directa,Primaria,9,2,2,0,2,0,0,Ninguna,2,0,0,0
365254,31231,Pública de gestión directa,Primaria,10,4,3,1,4,0,0,Ninguna,4,0,0,0
365254,31231,Pública de gestión directa,Primaria,11,5,1,4,5,0,0,Ninguna,5,0,0,0
365262,31232,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
365262,31232,Pública de gestión directa,Primaria,9,2,1,1,2,0,0,Ninguna,2,0,0,0
365262,31232,Pública de gestión directa,Primaria,11,1,1,0,1,0,0,Ninguna,0,1,0,0
365361,30053,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
365379,31243,Pública de gestión directa,Primaria,6,1,1,0,1,0,0,Ninguna,1,0,0,0
365379,31243,Pública de gestión directa,Primaria,7,3,1,2,3,0,0,Ninguna,3,0,0,0
365379,31243,Pública de gestión directa,Primaria,8,2,1,1,2,0,0,Ninguna,2,0,0,0
365379,31243,Pública de gestión directa,Primaria,9,2,1,1,2,0,0,Ninguna,2,0,0,0
365379,31243,Pública de gestión directa,Primaria,10,2,1,1,2,0,0,Ninguna,2,0,0,0
365379,31243,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
365387,31244,Pública de gestión directa,Primaria,9,4,2,2,4,0,0,Ninguna,4,0,0,0
365387,31244,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,1,0,0,0
365387,31244,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
365395,31245,Pública de gestión directa,Primaria,6,1,0,1,1,0,0,Ninguna,1,0,0,0
365395,31245,Pública de gestión directa,Primaria,7,2,1,1,2,0,0,Ninguna,2,0,0,0
365395,31245,Pública de gestión directa,Primaria,8,1,1,0,1,0,0,Ninguna,1,0,0,0
365395,31245,Pública de gestión directa,Primaria,9,2,0,2,2,0,0,Ninguna,2,0,0,0
365395,31245,Pública de gestión directa,Primaria,11,2,0,2,2,0,0,Ninguna,2,0,0,0
365403,31246,Pública de gestión directa,Primaria,6,1,1,0,1,0,0,Ninguna,1,0,0,0
365403,31246,Pública de gestión directa,Primaria,7,1,0,1,1,0,0,Ninguna,1,0,0,0
365403,31246,Pública de gestión directa,Primaria,8,1,1,0,1,0,0,Ninguna,1,0,0,0
365403,31246,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,Ninguna,0,0,0,0
365403,31246,Pública de gestión directa,Primaria,11,2,0,2,2,0,0,Ninguna,2,0,0,0
365411,31247,Pública de gestión directa,Primaria,9,2,2,0,2,0,0,Ninguna,2,0,0,0
365411,31247,Pública de gestión directa,Primaria,10,3,3,0,3,0,0,Ninguna,3,0,0,0
365411,31247,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
365429,31248,Pública de gestión directa,Primaria,6,2,2,0,2,0,0,Ninguna,2,0,0,0
365437,31249 JULIO CESAR TELLO,Pública de gestión directa,Primaria,6,6,5,1,6,0,0,Ninguna,6,0,0,0
365437,31249 JULIO CESAR TELLO,Pública de gestión directa,Primaria,7,3,2,1,3,0,0,Ninguna,3,0,0,0
365437,31249 JULIO CESAR TELLO,Pública de gestión directa,Primaria,8,4,2,2,4,0,0,Ninguna,4,0,0,0
365437,31249 JULIO CESAR TELLO,Pública de gestión directa,Primaria,9,5,3,2,5,0,0,Ninguna,4,1,0,0
365437,31249 JULIO CESAR TELLO,Pública de gestión directa,Primaria,10,4,1,3,4,0,0,Ninguna,3,1,0,0
365437,31249 JULIO CESAR TELLO,Pública de gestión directa,Primaria,11,2,1,1,2,0,0,Ninguna,2,0,0,0
365445,31250,Pública de gestión directa,Primaria,6,2,1,1,2,0,0,Ninguna,2,0,0,0
365445,31250,Pública de gestión directa,Primaria,7,3,2,1,3,0,0,Ninguna,1,2,0,0
365445,31250,Pública de gestión directa,Primaria,8,1,0,1,1,0,0,Ninguna,1,0,0,0
365445,31250,Pública de gestión directa,Primaria,9,6,1,5,6,0,0,Ninguna,6,0,0,0
365445,31250,Pública de gestión directa,Primaria,10,2,2,0,2,0,0,Ninguna,2,0,0,0
365445,31250,Pública de gestión directa,Primaria,11,3,2,1,3,0,0,Ninguna,3,0,0,0
365445,31250,Pública de gestión directa,Primaria,12,1,0,1,1,0,0,Ninguna,1,0,0,0
365452,31251,Pública de gestión directa,Primaria,6,16,10,6,16,0,0,Ninguna,16,0,0,0
365452,31251,Pública de gestión directa,Primaria,7,22,11,11,22,0,0,Ninguna,18,0,0,0
365452,31251,Pública de gestión directa,Primaria,8,17,13,4,17,0,0,Ninguna,16,0,0,0
365452,31251,Pública de gestión directa,Primaria,9,13,5,8,13,0,0,Ninguna,11,2,0,0
365452,31251,Pública de gestión directa,Primaria,10,18,7,11,18,0,0,Ninguna,16,1,0,0
365452,31251,Pública de gestión directa,Primaria,11,11,6,5,11,0,0,Ninguna,11,0,0,0
365452,31251,Pública de gestión directa,Primaria,13,3,1,2,3,0,0,Ninguna,3,0,0,0
365452,31251,Pública de gestión directa,Primaria,15,2,0,2,2,0,0,Ninguna,2,0,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,6,6,2,4,6,0,0,Ninguna,6,0,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,7,21,12,9,21,0,0,Ninguna,21,0,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,8,41,20,21,41,0,0,Ninguna,40,1,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,9,26,15,11,26,0,0,Ninguna,25,1,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Intelectual,1,0,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,10,18,11,7,18,0,0,Ninguna,18,0,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,11,14,10,4,14,0,0,Ninguna,14,0,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,13,1,0,1,1,0,0,Ninguna,1,0,0,0
365460,SAN ANTONIO DE CHENI,Pública de gestión directa,Primaria,18,1,0,1,1,0,0,Ninguna,1,0,0,0
